Date,Date_YMD,Status,TT,AN,AP,AR,AS,BR,CH,CT,DN,DD,DL,GA,GJ,HP,HR,JH,JK,KL,KA,LA,LD,ML,MN,MP,MH,MZ,NL,OR,PB,PY,RJ,SK,TN,TR,TG,UP,UT,UN,WB
20-Apr-21,2021-04-20,Recovered,166656,31,3116,15,279,3577,443,18746,75,0,19430,440,4339,1078,3367,2334,716,3880,4571,136,26,34,4,8937,54224,51,0,1740,3198,253,3207,4,6250,16,2209,14391,734,0,4805
20-Apr-21,2021-04-20,Deceased,2021,0,35,0,3,51,4,191,0,0,277,26,121,16,35,45,8,28,149,1,0,0,1,77,519,0,0,5,60,4,64,0,48,0,18,162,27,0,46
21-Apr-21,2021-04-21,Confirmed,315752,24,9716,73,1665,12222,622,14519,251,0,24638,1502,12553,1692,9623,5041,2204,22414,23558,183,191,192,92,13107,67468,90,97,4851,4953,619,14622,50,11681,0,6542,33106,4807,0,10784
21-Apr-21,2021-04-21,Recovered,179434,33,3359,16,297,4774,454,17263,101,0,24600,426,4802,908,3928,2331,733,5431,6412,20,16,25,22,9035,54985,7,4,2009,2727,283,3765,2,7071,0,2887,14198,894,0,5616
21-Apr-21,2021-04-21,Deceased,2101,0,38,0,5,56,2,193,0,0,249,17,125,17,45,62,13,22,116,0,0,3,2,75,568,0,0,5,69,5,62,0,53,0,20,187,34,0,58
22-Apr-21,2021-04-22,Confirmed,332531,37,10759,110,1931,11489,634,16750,359,0,26169,1410,13105,1774,9742,7595,1965,26995,25795,198,145,180,86,12384,67013,73,53,6164,5450,987,14468,124,12652,168,5567,34254,3998,0,11948
22-Apr-21,2021-04-22,Recovered,192317,33,3992,9,398,5308,482,17739,94,0,19609,461,5010,689,6512,2373,791,6370,5624,131,34,68,25,9620,62298,24,2,2165,3657,464,3618,18,7526,74,2251,16514,1744,0,6590
22-Apr-21,2021-04-22,Deceased,2257,1,31,0,10,59,4,207,0,0,306,21,137,18,55,106,8,28,123,1,0,0,1,75,568,0,0,7,75,4,59,1,59,0,23,195,19,0,56
23-Apr-21,2021-04-23,Confirmed,345296,42,11766,134,2384,12672,828,17397,236,0,24331,1420,13804,1189,11854,5741,1937,28447,26962,152,134,143,104,13590,66836,62,89,6215,6728,792,15398,67,13776,40,6206,36605,4339,0,12876
23-Apr-21,2021-04-23,Recovered,220545,49,4441,61,348,6067,476,15254,109,0,23572,596,5618,772,6334,3205,1019,5663,8697,159,17,38,27,10833,74045,5,1,2452,3294,383,5197,14,8078,46,3052,22566,1179,0,6878
23-Apr-21,2021-04-23,Deceased,2620,0,38,0,12,54,3,219,0,0,348,12,142,26,60,63,19,27,190,0,0,0,0,74,773,0,0,8,75,2,64,0,78,0,29,196,49,0,59
24-Apr-21,2021-04-24,Confirmed,348996,45,11698,116,2236,12359,711,16731,251,0,24103,1540,14097,2073,10491,5152,2030,26685,29438,148,157,155,130,12918,67160,63,114,6647,5663,899,15355,121,14842,127,7432,37944,5084,0,14281
24-Apr-21,2021-04-24,Recovered,215809,52,4421,19,619,6741,428,17029,118,0,22695,485,6479,877,5104,2865,944,7067,9058,209,33,148,13,11091,63818,32,0,3464,2949,453,4959,14,9142,45,2157,23231,1466,0,7584
24-Apr-21,2021-04-24,Deceased,2761,1,37,0,14,77,3,218,0,0,357,17,152,24,60,110,15,25,208,1,0,1,2,104,676,0,1,8,92,9,74,0,80,0,33,222,81,0,59
25-Apr-21,2021-04-25,Confirmed,354658,51,12634,61,1844,12795,749,12666,208,0,22933,2293,14296,1363,10985,5903,2381,28469,34804,120,164,208,140,13601,66191,105,180,6116,6980,1008,15809,148,15659,100,8126,35311,4368,0,15889
25-Apr-21,2021-04-25,Recovered,218626,57,4304,28,558,7533,413,11595,106,0,21071,658,6727,1161,6057,3287,866,8122,6982,63,29,62,38,11324,61450,34,15,3464,5315,476,6649,4,11065,18,3307,25633,1748,0,8407
25-Apr-21,2021-04-25,Deceased,2808,0,69,2,14,68,2,199,0,0,350,24,157,32,64,103,21,30,143,2,0,2,2,92,832,1,3,7,76,11,74,1,82,0,38,206,44,0,57
26-Apr-21,2021-04-26,Confirmed,319471,51,9881,168,3137,11801,821,15084,138,0,20201,2321,14340,1692,11504,5541,2135,21890,29744,145,121,130,146,12686,48700,22,55,6599,6276,747,16438,23,15684,98,6551,33551,5058,0,15992
26-Apr-21,2021-04-26,Recovered,249009,53,4431,25,828,9228,477,17341,123,0,22055,712,7727,921,6211,4018,1067,7943,10663,315,119,114,36,11612,71736,60,3,4180,4438,515,6416,20,13625,62,3840,26719,1601,0,9775
26-Apr-21,2021-04-26,Deceased,2762,0,51,0,15,67,5,226,0,0,380,38,158,27,75,124,25,28,201,0,0,1,5,88,524,0,0,9,98,10,84,2,94,0,43,249,67,0,68
27-Apr-21,2021-04-27,Confirmed,362913,48,11434,123,3132,12604,837,14893,217,0,24149,2110,14352,2157,11931,6126,3164,32819,31830,140,154,147,175,13417,66358,103,207,6073,5916,1021,16089,97,15830,111,10122,32921,5703,0,16403
27-Apr-21,2021-04-27,Recovered,262349,42,7055,28,955,7904,426,16931,190,0,17862,748,7803,1305,7184,4247,1457,18413,10793,293,131,90,50,11577,67752,12,16,4089,3774,690,7426,40,14043,44,6446,30398,1471,0,10664
27-Apr-21,2021-04-27,Deceased,3286,0,64,0,18,85,6,246,0,0,381,31,170,24,84,131,25,32,180,1,0,4,3,98,895,0,0,10,100,13,121,2,77,0,52,264,96,0,73
28-Apr-21,2021-04-28,Confirmed,379404,52,14669,165,3045,13374,772,15563,186,0,25986,3101,14120,2539,12444,8075,3023,35013,39047,116,103,159,259,12758,63309,228,124,8386,6904,1258,16613,151,16665,124,8061,29751,6054,0,17207
28-Apr-21,2021-04-28,Recovered,274171,44,6433,17,1098,8818,435,15506,221,0,24130,839,8595,1552,7618,4362,963,15505,11833,137,138,138,59,14156,61181,49,32,4521,5272,632,8303,21,15114,35,5093,35903,3485,0,11933
28-Apr-21,2021-04-28,Deceased,3646,1,71,0,22,84,11,279,0,0,368,24,174,33,95,149,30,41,229,0,0,2,2,105,1035,0,2,10,142,10,120,1,98,2,56,265,108,0,77
29-Apr-21,2021-04-29,Confirmed,386773,59,14792,194,3079,13089,801,15804,216,0,24235,3019,14327,3040,13947,5961,3474,38607,35024,108,158,187,314,12762,66159,138,181,6998,6724,1122,17269,170,17897,166,7994,35104,6251,0,17403
29-Apr-21,2021-04-29,Recovered,291727,37,8188,47,1797,10926,447,16489,138,0,25615,914,9544,1241,9535,4755,1617,21116,14142,192,45,129,314,13363,68537,90,29,4679,5059,565,10964,22,15542,13,4009,25613,3129,0,12885
29-Apr-21,2021-04-29,Deceased,3502,0,57,1,26,89,8,251,0,0,395,36,180,40,97,145,26,48,270,1,3,2,5,95,771,0,0,12,137,12,158,3,107,0,58,295,85,0,89
30-Apr-21,2021-04-30,Confirmed,402014,74,17354,163,3197,15853,724,14994,192,0,27047,3024,14605,2358,13833,5961,3532,37199,48296,103,105,229,271,12400,62919,140,226,8681,6063,1195,17155,205,18692,141,7646,34372,5654,0,17411
30-Apr-21,2021-04-30,Recovered,299198,58,8468,49,2449,11194,457,13677,325,0,25288,955,10180,1734,9348,4002,1287,17500,14884,247,56,166,74,13584,69710,44,12,5014,5106,653,10034,19,16007,50,5926,32494,4215,0,13932
30-Apr-21,2021-04-30,Deceased,3525,0,64,0,26,80,13,269,0,0,375,22,173,37,98,120,30,49,217,3,0,2,5,97,828,2,4,14,113,12,155,1,113,0,53,332,122,0,96
01-May-21,2021-05-01,Confirmed,392576,97,19412,217,3453,13789,799,15902,212,0,25219,2303,13847,2751,13588,6323,3832,35636,40990,117,156,262,319,12379,63282,113,158,10413,7017,1379,17652,259,19588,173,7754,30180,5493,0,17512
01-May-21,2021-05-01,Recovered,308688,72,11579,56,2229,10905,472,13532,280,0,27421,1310,10582,1224,8509,5433,1801,15493,18341,166,41,192,79,14562,61326,0,44,5634,4448,623,11676,41,17164,67,6542,38826,3644,0,14374
01-May-21,2021-05-01,Deceased,3685,1,61,0,23,82,11,229,0,0,412,54,172,28,125,169,47,48,271,1,0,3,5,102,802,0,3,11,138,12,160,1,147,2,51,304,107,0,103
02-May-21,2021-05-02,Confirmed,370090,38,23920,102,2385,13534,860,11825,161,0,20394,2030,12978,2453,13322,4738,3571,31959,37733,140,87,321,256,12662,56647,152,216,8015,7280,1360,18298,230,20768,247,7430,30857,5606,0,17515
02-May-21,2021-05-02,Recovered,300004,25,11411,83,2831,11694,483,12358,260,0,24444,1255,11146,1614,10423,4541,1453,16296,21148,193,275,154,80,13890,51356,120,27,6527,5244,987,11262,68,17576,41,5567,36650,2935,0,15587
02-May-21,2021-05-02,Deceased,3423,1,83,0,30,97,7,199,0,0,407,52,153,44,145,115,40,49,217,1,0,5,5,94,669,1,2,14,157,16,159,1,153,0,56,288,71,0,92
03-May-21,2021-05-03,Confirmed,355769,66,18972,220,4489,11407,890,15274,119,0,18043,2703,12820,2630,12885,6899,3733,26011,44438,89,70,246,362,12062,48621,74,101,8914,6772,799,17296,27,20952,134,5695,29052,5403,0,17501
03-May-21,2021-05-03,Recovered,318910,52,10227,90,2534,13603,528,14398,226,0,20293,1425,11999,1531,13293,5614,1536,19519,20901,149,109,177,107,13408,59500,66,30,6488,6016,790,11949,100,18016,62,6206,38687,3344,0,15937
03-May-21,2021-05-03,Deceased,3439,1,71,0,29,82,11,266,0,0,448,46,140,43,140,129,51,45,239,3,2,6,7,93,567,1,6,5,155,15,154,1,122,1,49,285,128,0,98
04-May-21,2021-05-04,Confirmed,382847,31,20034,234,4475,14794,780,15785,192,0,19953,2814,13050,3824,15786,5974,4650,37190,44631,245,169,339,433,12236,51880,198,266,8216,7514,1138,16974,230,21228,271,6876,25770,7028,0,17639
04-May-21,2021-05-04,Recovered,337699,29,12207,138,2851,11926,542,12093,229,0,18788,1870,12121,1992,11525,5811,1878,26148,24714,151,210,204,111,11249,65934,56,32,6164,6115,886,14146,22,19112,87,7432,38683,5696,0,16547
04-May-21,2021-05-04,Deceased,3786,0,82,0,41,105,11,210,0,0,338,52,131,48,153,132,37,57,288,3,0,0,2,98,891,0,0,15,173,17,154,1,144,1,59,351,85,0,107
05-May-21,2021-05-05,Confirmed,412624,42,22204,220,4826,14836,817,15157,170,0,20960,3496,12955,3842,15416,5770,4716,41953,50112,251,127,269,397,12319,57640,238,287,9889,7953,1819,16815,221,23310,240,6361,31111,7783,0,18102
05-May-21,2021-05-05,Recovered,330718,49,11128,76,2916,11726,610,10152,228,0,19209,2192,12995,1480,10640,5804,2338,23106,26841,131,160,147,121,9643,57006,137,33,6176,6701,933,17022,89,20062,59,8126,40852,4757,0,17073
05-May-21,2021-05-05,Deceased,3979,1,85,0,55,61,14,253,0,0,311,71,133,32,181,141,52,58,346,0,1,6,10,71,920,0,3,16,180,18,155,4,167,0,51,353,127,0,103
06-May-21,2021-05-06,Confirmed,414280,32,21954,222,4936,15126,759,13846,163,0,19133,3869,12545,3942,14840,6974,4926,42464,49058,98,152,347,380,12421,62194,170,267,10521,8841,1510,17532,264,24898,300,6026,26622,8517,0,18431
06-May-21,2021-05-06,Recovered,328349,30,10141,140,2976,13364,693,11600,136,0,20028,2023,13021,2046,12246,5740,2836,27152,18943,160,134,129,33,12965,63842,46,38,6854,5126,779,16044,50,21546,75,6551,28902,4548,0,17412
06-May-21,2021-05-06,Deceased,3923,1,72,0,46,90,9,212,0,0,335,58,123,45,177,133,52,63,328,0,1,2,13,86,853,0,3,17,154,18,161,3,195,3,52,350,151,0,117
07-May-21,2021-05-07,Confirmed,406901,56,17188,168,5626,13466,890,13628,121,0,19832,4195,12064,4177,13867,5973,5443,38460,48781,114,101,297,600,11708,54022,183,309,12238,8297,1746,18231,268,26465,315,11451,27763,9642,0,19216
07-May-21,2021-05-07,Recovered,327675,72,12749,132,3262,13489,797,13624,210,0,19085,2175,13085,2376,13584,5293,2752,26662,28623,145,118,176,83,4815,37386,108,112,8401,4976,1079,16930,123,22381,149,17183,33117,4643,0,17780
07-May-21,2021-05-07,Deceased,4233,0,73,1,47,62,8,208,0,0,341,56,119,56,162,136,50,54,592,1,1,6,2,84,898,0,1,19,165,19,164,2,197,1,87,372,137,0,112
08-May-21,2021-05-08,Confirmed,403808,30,20065,244,5756,12948,870,12239,137,0,17364,3751,11892,5424,14667,6112,4788,41971,47563,156,127,375,442,11598,56578,235,333,11807,9042,1703,17987,200,27397,359,5186,26636,8390,0,19436
08-May-21,2021-05-08,Recovered,386395,26,19272,135,3053,14962,861,12198,172,0,20160,3025,14737,3013,14366,5953,2500,27456,34881,143,215,152,85,4445,82266,124,19,7664,6647,1177,17667,65,23110,117,7994,34721,4771,0,18243
08-May-21,2021-05-08,Deceased,4092,2,96,0,50,76,9,223,0,0,332,55,119,37,155,141,60,64,482,1,0,11,12,90,864,0,15,21,171,19,160,5,241,1,38,297,118,0,127
09-May-21,2021-05-09,Confirmed,366455,26,22164,119,3299,11259,895,9120,90,0,13336,2633,11084,3093,13548,4169,5190,35801,47930,138,125,418,579,11051,48401,168,237,10635,8436,1633,17921,227,28897,351,4976,23175,5890,0,19441
09-May-21,2021-05-09,Recovered,353777,32,18832,188,4045,13364,879,13243,222,0,14738,3078,14770,2459,12639,6461,2423,29318,31796,105,148,179,135,4538,60226,172,128,8541,5850,1158,16880,116,23515,132,7646,34636,2731,0,18454
09-May-21,2021-05-09,Deceased,3749,2,92,0,48,67,10,189,0,0,273,67,121,55,151,97,54,68,490,2,0,18,15,86,572,2,3,19,191,26,159,2,236,1,35,294,180,0,124
10-May-21,2021-05-10,Confirmed,329491,31,14986,205,5803,10174,863,11867,63,0,12651,2804,11592,4359,12718,6187,3614,27487,39305,112,101,409,424,9715,37236,73,133,10031,8549,1266,16487,46,28978,133,4826,21277,5541,0,19445
10-May-21,2021-05-10,Recovered,355930,37,16167,179,4231,15800,714,13138,193,0,13306,2367,14931,2355,16192,6962,2855,31209,32188,106,124,241,87,7324,61607,165,47,9706,6894,1108,13499,139,20904,130,7754,29709,4887,0,18675
10-May-21,2021-05-10,Deceased,3879,2,84,4,77,75,7,172,0,0,319,50,117,53,161,129,56,65,596,2,1,5,13,81,549,3,10,17,198,23,160,2,232,4,32,278,168,0,134
11-May-21,2021-05-11,Confirmed,348555,28,20345,205,6258,10920,787,9717,139,0,12481,3124,10990,4977,11637,4365,4352,37290,39510,135,105,450,592,9754,40956,172,269,9793,8594,2049,16080,241,29272,466,4801,20445,7120,0,20136
11-May-21,2021-05-11,Recovered,355398,24,14502,232,4409,13852,805,12786,204,0,13583,2475,15198,3099,15728,7631,3537,32978,22584,130,104,206,195,9517,71966,82,45,7564,7324,1359,13198,34,19182,150,7430,29358,4933,0,18994
11-May-21,2021-05-11,Deceased,4198,0,108,4,85,72,10,199,0,0,347,75,118,64,144,103,65,79,480,0,0,9,20,94,793,0,6,18,214,30,169,8,298,3,32,301,118,0,132
12-May-21,2021-05-12,Confirmed,362632,44,21452,279,5657,9863,776,10150,104,0,13287,2865,11017,4977,12490,4362,4509,43529,39998,243,115,406,666,8970,46781,240,338,10982,8271,2007,16384,227,30355,416,4723,18023,7749,0,20377
12-May-21,2021-05-12,Recovered,352005,26,19095,108,3880,12265,859,9035,161,0,14071,2840,15264,2187,14264,8331,3603,34600,34752,147,87,314,358,10324,58805,118,98,8547,4971,1247,12840,93,19508,137,5695,27139,7005,0,19231
12-May-21,2021-05-12,Deceased,4128,3,89,1,71,74,14,153,0,0,300,70,102,66,165,97,65,95,516,1,1,8,17,84,816,1,9,17,193,27,164,6,293,9,31,326,109,0,135
13-May-21,2021-05-13,Confirmed,343005,40,22399,256,5468,7752,760,9121,100,0,10489,2491,10742,4937,12286,4991,4356,39955,35297,109,193,591,560,8419,42582,141,366,10649,8410,1942,15867,231,30621,480,4693,17745,7127,0,20839
13-May-21,2021-05-13,Recovered,344676,38,18638,180,4219,11008,837,12274,132,0,15189,2266,15269,3817,16041,6882,2995,33733,34057,106,117,228,253,10157,54535,85,91,8665,8237,912,12929,142,19287,127,6876,19425,5748,0,19181
13-May-21,2021-05-13,Deceased,4000,2,89,3,75,90,10,195,0,0,308,63,109,63,163,108,55,97,344,3,2,18,10,74,850,0,12,19,186,24,159,9,297,2,33,277,122,0,129
14-May-21,2021-05-14,Confirmed,326256,32,22018,263,4078,7494,650,7594,54,0,8506,2455,9995,3044,10608,3776,3027,34694,41779,240,173,627,726,8087,39923,201,275,12390,8035,1974,14289,232,31892,552,4305,15647,5775,0,20846
14-May-21,2021-05-14,Recovered,353200,12,19177,223,4168,14131,925,10908,189,0,14140,2960,15365,3375,14577,7112,3814,31319,35879,231,102,327,381,11671,53249,206,66,9329,8446,1088,13270,169,20037,200,6361,26179,4483,0,19131
14-May-21,2021-05-14,Deceased,3889,2,96,5,76,77,8,172,0,0,289,61,104,67,164,76,60,93,373,2,0,12,16,88,695,0,13,22,180,30,155,6,288,2,29,311,181,0,136
15-May-21,2021-05-15,Confirmed,310757,26,22517,249,5347,7336,660,7664,80,0,6430,1957,9061,4145,9676,3157,3677,32680,41664,177,82,560,730,7571,34848,122,304,11805,6771,1598,13565,215,33658,449,4298,12513,5654,0,19511
15-May-21,2021-05-15,Recovered,362547,42,18739,199,3254,14340,963,13098,189,0,11592,3512,15076,4138,12593,6762,4140,29442,34425,180,95,215,403,11973,59073,87,53,10781,8125,1774,17481,201,20905,250,6026,28404,4806,0,19211
15-May-21,2021-05-15,Deceased,4077,0,98,1,63,73,8,129,0,0,337,58,95,56,144,65,63,96,349,2,0,21,10,72,960,0,6,21,216,20,149,5,303,3,32,281,197,0,144
16-May-21,2021-05-16,Confirmed,281837,35,24171,180,3650,6894,664,4888,87,0,6456,1314,8210,2378,9115,2321,4141,29704,31531,119,117,569,677,7106,34389,180,241,11732,6950,1961,10290,340,33181,761,3816,10505,4047,0,19117
16-May-21,2021-05-16,Recovered,378526,16,21101,168,4225,14202,857,11552,150,0,9706,3793,14483,4974,14856,7119,3934,34296,36475,122,146,354,399,12345,59318,189,108,12077,9059,1491,24440,252,21317,126,5892,24837,5034,0,19113
16-May-21,2021-05-16,Deceased,4098,3,101,3,56,89,10,144,0,0,262,43,82,70,139,48,59,89,403,0,1,19,16,79,974,1,13,19,202,32,156,2,311,2,27,308,188,0,147
17-May-21,2021-05-17,Confirmed,263021,35,18561,304,6394,5920,620,6577,37,0,4524,1562,7135,3546,7488,2507,3344,21402,38603,130,219,634,330,5921,26616,150,273,10757,6881,1446,11597,70,33075,335,3961,9345,3719,0,19003
17-May-21,2021-05-17,Recovered,422391,46,17334,214,4737,11216,876,13865,90,0,10918,4008,12342,3760,14279,5463,4042,99651,34635,134,129,237,455,11513,48211,245,104,11821,8552,1701,29459,224,20486,292,5559,23045,3647,0,19101
17-May-21,2021-05-17,Deceased,4334,1,109,4,92,96,6,149,0,0,340,53,81,58,114,60,73,87,476,0,0,16,14,77,1000,2,7,22,191,28,157,5,335,10,30,271,223,0,147
18-May-21,2021-05-18,Confirmed,267246,36,21320,356,5835,6286,526,6477,43,0,4482,1358,6447,2892,7774,2925,3967,31337,30309,202,226,906,624,5412,28438,239,365,10321,7066,1797,8398,209,33059,746,3982,8673,4785,0,19428
18-May-21,2021-05-18,Recovered,389758,30,21274,302,4311,11174,867,12098,99,0,9403,3120,9557,4565,14897,4859,3823,45926,58395,156,151,470,337,11358,52898,162,192,10242,8174,1670,25160,94,21362,269,5186,21108,7019,0,19050
18-May-21,2021-05-18,Deceased,4529,3,99,2,73,111,6,153,0,0,265,45,67,78,124,62,71,97,525,5,1,19,20,70,1291,3,12,22,231,33,146,2,364,4,27,255,98,0,145
19-May-21,2021-05-19,Confirmed,276187,35,23160,337,6143,6059,414,5680,22,0,3846,1209,5246,3396,6818,1894,3969,32762,34281,134,254,872,582,5065,34031,184,244,11099,6302,1759,9849,266,34875,879,3837,7186,4492,0,19006
19-May-21,2021-05-19,Recovered,369005,26,24819,148,4057,12043,870,10048,101,0,9427,2160,9001,3091,11821,4528,4338,48413,49951,127,59,411,347,10337,51457,177,215,10036,7872,1555,16039,222,23863,317,4976,19669,7333,0,19151
19-May-21,2021-05-19,Deceased,3877,3,106,2,89,104,9,146,0,0,235,31,71,69,153,53,62,112,468,1,3,24,23,88,594,1,6,21,208,29,139,2,365,5,25,280,193,0,157
20-May-21,2021-05-20,Confirmed,259242,49,22610,360,6573,5871,404,5212,40,0,3231,1582,4773,2648,6457,2056,4169,30491,28869,107,290,1183,644,4952,29911,192,326,11498,5469,1957,7680,249,35579,720,3660,6681,3658,0,19091
20-May-21,2021-05-20,Recovered,357173,16,23098,214,3071,9977,891,9501,55,0,7831,3694,8308,4257,14734,4326,4042,44369,52257,106,97,465,546,9746,47371,136,218,9870,8736,1304,16705,216,25368,316,4826,13590,8006,0,18910
20-May-21,2021-05-20,Deceased,4209,1,114,0,74,98,10,113,0,0,233,44,64,65,129,60,67,128,548,1,2,10,11,88,984,0,11,25,191,28,127,3,397,3,23,236,159,0,162
21-May-21,2021-05-21,Confirmed,257299,31,20937,394,6066,5154,406,4943,27,0,3009,1625,4251,2662,5643,2151,3848,29673,32218,121,345,828,656,4384,29644,288,309,12523,5253,1702,6225,317,36184,863,3464,7682,3626,0,19847
21-May-21,2021-05-21,Recovered,357625,16,20811,206,4987,10151,790,9867,95,0,7288,3075,8783,4535,13486,4117,4466,41032,52581,110,177,419,1247,9405,44493,114,225,10881,8652,2017,18264,261,24478,379,4801,17668,8731,0,19017
21-May-21,2021-05-21,Deceased,4194,2,104,3,81,98,14,96,0,0,252,30,65,57,112,46,43,142,353,1,2,25,15,79,1263,0,13,27,172,26,129,3,467,2,25,172,116,0,159
22-May-21,2021-05-22,Confirmed,240897,31,19981,314,5980,4375,392,4328,34,0,2260,1647,4205,2341,5021,2037,3408,28514,31183,131,317,1123,757,3844,26133,274,252,11108,5297,1445,6103,287,35873,864,3308,5964,2903,0,18863
22-May-21,2021-05-22,Recovered,355138,24,18336,291,4659,8676,790,10131,72,0,6453,2693,8445,5021,11327,3929,4117,45400,61766,211,143,509,652,9327,40294,215,214,10601,7363,2011,15464,267,25776,332,4723,17540,8164,0,19202
22-May-21,2021-05-22,Deceased,3739,3,118,3,79,103,12,103,0,0,182,39,54,55,98,41,48,176,451,3,2,21,13,89,682,1,13,26,201,30,115,1,448,2,21,218,134,0,154
23-May-21,2021-05-23,Confirmed,222834,24,18767,226,3563,4002,360,3306,30,0,1649,1621,3794,1309,4400,1345,3308,25820,25979,130,193,803,767,3375,26672,214,223,12852,5021,1448,6521,324,35483,876,2242,4715,3050,0,18422
23-May-21,2021-05-23,Recovered,302253,32,20109,260,5785,8111,741,7980,62,0,5158,2545,8734,4059,9480,4375,4956,37316,35573,122,141,553,609,7587,29177,103,137,11627,8527,1903,16520,198,25196,196,4693,14086,6173,0,19429
23-May-21,2021-05-23,Deceased,4454,2,104,3,72,107,10,92,0,0,189,42,53,59,97,37,51,188,624,2,0,22,14,75,1320,2,14,28,192,34,113,3,422,6,19,231,71,0,156
24-May-21,2021-05-24,Confirmed,195857,9,12994,480,6221,2844,245,4209,16,0,1550,1401,3187,1949,3757,1394,2237,17821,25311,125,236,811,538,2936,22122,112,191,11059,4481,922,4414,101,34867,426,3043,3894,2071,0,17883
24-May-21,2021-05-24,Recovered,326737,22,18373,248,5252,5500,684,8985,46,0,4375,2362,9305,3686,8359,3291,3999,36039,57333,184,124,679,611,6989,42320,180,137,11614,6803,1915,16654,224,27026,474,4305,11918,7051,0,19670
24-May-21,2021-05-24,Deceased,3509,1,96,4,84,93,7,60,0,0,207,38,45,61,95,33,45,196,529,0,0,26,17,60,592,0,12,32,187,23,103,8,404,2,21,153,122,0,153
25-May-21,2021-05-25,Confirmed,208992,25,15284,429,5767,3306,258,3506,34,0,1568,1549,3255,1999,2817,1247,2964,29803,22758,278,264,957,824,2422,24136,289,276,10939,4756,1237,3404,278,34285,773,3821,3723,2756,0,17005
25-May-21,2021-05-25,Recovered,295264,49,20917,231,4783,6015,618,7893,51,0,4251,2082,9676,3067,6720,3155,3623,33397,38224,179,104,755,468,7373,36176,141,161,11769,6451,1571,15635,87,28745,427,4298,10441,6674,0,19057
25-May-21,2021-05-25,Deceased,4160,2,106,2,92,104,5,77,0,0,156,39,44,60,128,20,53,177,588,1,2,19,15,68,1137,1,18,33,174,26,105,5,468,5,23,157,93,0,157
26-May-21,2021-05-26,Confirmed,211510,23,18285,374,5699,2603,224,2829,14,0,1491,1487,3085,1365,3138,977,3037,28798,26811,235,118,846,847,2182,24752,316,260,11623,4004,1321,3886,295,33764,667,3762,3176,2991,0,16225
26-May-21,2021-05-26,Recovered,283054,29,24105,190,6266,6641,706,5767,53,0,3952,1363,10007,2196,5476,2403,4023,35525,40738,130,190,752,379,7479,23065,132,131,10635,6397,1927,13192,242,29717,965,3816,10540,4854,0,19071
26-May-21,2021-05-26,Deceased,3843,2,99,3,90,99,8,56,0,0,130,39,36,44,106,19,40,151,530,2,0,10,10,72,992,0,12,35,185,27,107,2,475,3,20,193,93,0,153
27-May-21,2021-05-27,Confirmed,186075,16,16167,444,5704,2568,200,2824,11,0,1072,1504,2869,1472,2322,695,2769,24166,24214,141,135,809,813,1977,21273,206,228,6736,3854,1137,3454,408,33361,542,3614,3178,2146,0,13046
27-May-21,2021-05-27,Recovered,271002,18,21385,254,4784,5015,637,6815,27,0,3725,1557,9302,3409,5679,1778,4352,30539,31459,145,180,597,576,6845,34370,195,195,11551,5995,1486,10396,224,30063,1066,3961,6995,6306,0,19121
27-May-21,2021-05-27,Deceased,3659,1,104,2,83,98,7,69,0,0,117,39,33,59,98,16,37,181,476,4,2,12,18,70,884,0,11,34,177,20,85,1,474,6,18,187,88,0,148
28-May-21,2021-05-28,Confirmed,174083,19,14429,497,5436,1785,161,2840,235,0,1141,1055,2521,1523,2007,687,2803,22318,22823,124,178,731,732,1854,20740,239,192,7216,3706,1223,2648,420,31079,783,3527,2276,1942,0,12193
28-May-21,2021-05-28,Recovered,285332,39,20746,333,5760,5362,526,5261,339,0,2799,1396,7965,3150,5025,1982,3637,26270,52252,172,268,941,579,5796,31671,156,134,11954,6797,1779,11177,227,31255,1033,3982,8145,7028,0,19396
28-May-21,2021-05-28,Deceased,3611,4,103,2,80,61,6,67,0,0,139,32,27,64,96,20,56,194,401,2,1,20,13,63,973,1,5,33,176,21,78,3,486,6,19,154,60,0,145
29-May-21,2021-05-29,Confirmed,165282,28,13756,461,5613,1491,163,2437,7,0,956,963,2230,1262,1868,823,2253,23513,20628,138,89,613,1007,1640,20295,277,156,7188,3036,996,2314,273,30016,595,2982,2014,1687,0,11514
29-May-21,2021-05-29,Recovered,264483,30,20392,394,3905,5168,450,6391,32,0,2380,1206,7109,2738,3752,1647,4334,28100,42443,141,218,890,564,4995,31964,220,156,11513,5698,1718,8108,231,31759,878,3837,7902,4446,0,18774
29-May-21,2021-05-29,Deceased,3463,0,104,3,77,48,5,64,0,0,122,27,29,30,97,13,46,198,492,0,2,7,15,68,832,0,7,35,125,21,70,4,486,13,21,155,99,0,148
30-May-21,2021-05-30,Confirmed,153396,20,13400,172,3245,1475,182,1655,14,0,946,645,1871,861,1452,703,2256,19894,20378,49,297,742,1032,1476,18600,329,192,9541,2584,930,2298,264,28864,854,1801,1864,1226,0,11284
30-May-21,2021-05-30,Recovered,237664,23,21133,306,5690,4130,509,5271,29,0,1803,1663,5146,2869,3370,1724,3805,29013,28053,96,137,974,563,5059,22532,98,109,11881,5371,1895,9636,130,32982,722,3660,6713,1927,0,18642
30-May-21,2021-05-30,Deceased,3130,1,94,1,55,52,5,37,0,0,78,28,25,41,89,19,29,186,381,1,1,13,17,60,814,1,13,33,127,21,66,3,493,9,16,138,41,0,142
